time,open,high,low,close,volume
2024-01-01 22:00:00,1.0922619754262142,1.0927619754262141,1.0917619754262142,1.0922619754262142,100
2024-01-01 23:00:00,1.0924789869132716,1.0929789869132716,1.0919789869132717,1.0924789869132716,100
2024-01-02 00:00:00,1.092604387782571,1.093104387782571,1.0921043877825711,1.092604387782571,100
2024-01-02 01:00:00,1.092454843026867,1.092954843026867,1.091954843026867,1.092454843026867,100
2024-01-02 02:00:00,1.0904414352582106,1.0909414352582105,1.0899414352582106,1.0904414352582106,100
2024-01-02 03:00:00,1.0900104809415334,1.0905104809415334,1.0895104809415335,1.0900104809415334,100
2024-01-02 04:00:00,1.0899716801852124,1.0904716801852123,1.0894716801852125,1.0899716801852124,100
2024-01-02 05:00:00,1.090062327374015,1.090562327374015,1.0895623273740151,1.090062327374015,100
2024-01-02 06:00:00,1.0888382187616108,1.0893382187616107,1.0883382187616109,1.0888382187616108,100
2024-01-02 07:00:00,1.0884560161407837,1.0889560161407836,1.0879560161407837,1.0884560161407837,100
2024-01-02 08:00:00,1.0876732008783383,1.0881732008783382,1.0871732008783384,1.0876732008783383,100
2024-01-02 09:00:00,1.087026131086798,1.0875261310867979,1.086526131086798,1.087026131086798,100
2024-01-02 10:00:00,1.0878748499855067,1.0883748499855066,1.0873748499855067,1.0878748499855067,100
2024-01-02 11:00:00,1.087228822245241,1.087728822245241,1.0867288222452411,1.087228822245241,100
2024-01-02 12:00:00,1.0872028048812847,1.0877028048812847,1.0867028048812848,1.0872028048812847,100
2024-01-02 13:00:00,1.0879103167751913,1.0884103167751913,1.0874103167751914,1.0879103167751913,100
2024-01-02 14:00:00,1.0874434364289967,1.0879434364289966,1.0869434364289967,1.0874434364289967,100
2024-01-02 15:00:00,1.0873540748693293,1.0878540748693293,1.0868540748693294,1.0873540748693293,100
2024-01-02 16:00:00,1.087442446183929,1.0879424461839289,1.086942446183929,1.087442446183929,100
2024-01-02 17:00:00,1.0874934716033329,1.0879934716033328,1.086993471603333,1.0874934716033329,100
2024-01-02 18:00:00,1.0865134269421988,1.0870134269421987,1.0860134269421988,1.0865134269421988,100
2024-01-02 19:00:00,1.0865743391265004,1.0870743391265003,1.0860743391265004,1.0865743391265004,100
2024-01-02 20:00:00,1.0876613978638936,1.0881613978638935,1.0871613978638937,1.0876613978638936,100
2024-01-02 21:00:00,1.0864236821213908,1.0869236821213908,1.085923682121391,1.0864236821213908,100
2024-01-02 22:00:00,1.087111188271808,1.087611188271808,1.0866111882718081,1.087111188271808,100
2024-01-02 23:00:00,1.0872066714923654,1.0877066714923653,1.0867066714923654,1.0872066714923654,100
2024-01-03 00:00:00,1.0866934951770797,1.0871934951770796,1.0861934951770797,1.0866934951770797,100
2024-01-03 01:00:00,1.0882938284141537,1.0887938284141536,1.0877938284141537,1.0882938284141537,100
2024-01-03 02:00:00,1.0889036361838214,1.0894036361838213,1.0884036361838214,1.0889036361838214,100
2024-01-03 03:00:00,1.087944205062137,1.088444205062137,1.0874442050621371,1.087944205062137,100
2024-01-03 04:00:00,1.0880038180451543,1.0885038180451543,1.0875038180451544,1.0880038180451543,100
2024-01-03 05:00:00,1.0884651697120904,1.0889651697120903,1.0879651697120905,1.0884651697120904,100
2024-01-03 06:00:00,1.0883141440118098,1.0888141440118098,1.0878141440118099,1.0883141440118098,100
2024-01-03 07:00:00,1.0888604722255661,1.089360472225566,1.0883604722255662,1.0888604722255661,100
2024-01-03 08:00:00,1.0888072583694466,1.0893072583694465,1.0883072583694466,1.0888072583694466,100
2024-01-03 09:00:00,1.089341056418114,1.089841056418114,1.0888410564181141,1.089341056418114,100
2024-01-03 10:00:00,1.090491874491439,1.0909918744914389,1.089991874491439,1.090491874491439,100
2024-01-03 11:00:00,1.0899513446906344,1.0904513446906343,1.0894513446906344,1.0899513446906344,100
2024-01-03 12:00:00,1.090113855578946,1.090613855578946,1.089613855578946,1.090113855578946,100
2024-01-03 13:00:00,1.0897432095177153,1.0902432095177153,1.0892432095177154,1.0897432095177153,100
2024-01-03 14:00:00,1.089845024246696,1.0903450242466959,1.089345024246696,1.089845024246696,100
2024-01-03 15:00:00,1.088895268624416,1.089395268624416,1.088395268624416,1.088895268624416,100
2024-01-03 16:00:00,1.0884318273472138,1.0889318273472137,1.0879318273472138,1.0884318273472138,100
2024-01-03 17:00:00,1.0882748705689702,1.0887748705689702,1.0877748705689703,1.0882748705689702,100
2024-01-03 18:00:00,1.0889938816666505,1.0894938816666504,1.0884938816666505,1.0889938816666505,100
2024-01-03 19:00:00,1.0899100592726139,1.0904100592726138,1.089410059272614,1.0899100592726139,100
2024-01-03 20:00:00,1.0888512370386263,1.0893512370386262,1.0883512370386264,1.0888512370386263,100
2024-01-03 21:00:00,1.0882155231458368,1.0887155231458367,1.0877155231458369,1.0882155231458368,100
2024-01-03 22:00:00,1.0887330458838955,1.0892330458838955,1.0882330458838956,1.0887330458838955,100
2024-01-03 23:00:00,1.087139110056556,1.087639110056556,1.086639110056556,1.087139110056556,100
2024-01-04 00:00:00,1.086768574164594,1.087268574164594,1.086268574164594,1.086768574164594,100
2024-01-04 01:00:00,1.086690744624058,1.0871907446240578,1.086190744624058,1.086690744624058,100
2024-01-04 02:00:00,1.0876963566058875,1.0881963566058874,1.0871963566058875,1.0876963566058875,100
2024-01-04 03:00:00,1.088247879726344,1.088747879726344,1.087747879726344,1.088247879726344,100
2024-01-04 04:00:00,1.0879861089901661,1.088486108990166,1.0874861089901662,1.0879861089901661,100
2024-01-04 05:00:00,1.0876912482748862,1.0881912482748861,1.0871912482748862,1.0876912482748862,100
2024-01-04 06:00:00,1.087491091954472,1.087991091954472,1.086991091954472,1.087491091954472,100
2024-01-04 07:00:00,1.0887099154748368,1.0892099154748367,1.0882099154748368,1.0887099154748368,100
2024-01-04 08:00:00,1.0883674955207785,1.0888674955207784,1.0878674955207785,1.0883674955207785,100
2024-01-04 09:00:00,1.0881245512100868,1.0886245512100867,1.0876245512100868,1.0881245512100868,100
2024-01-04 10:00:00,1.088406622463915,1.088906622463915,1.0879066224639151,1.088406622463915,100
2024-01-04 11:00:00,1.088310006107846,1.0888100061078458,1.087810006107846,1.088310006107846,100
2024-01-04 12:00:00,1.0881521787254733,1.0886521787254733,1.0876521787254734,1.0881521787254733,100
2024-01-04 13:00:00,1.0872609250109524,1.0877609250109523,1.0867609250109524,1.0872609250109524,100
2024-01-04 14:00:00,1.0872517078365216,1.0877517078365215,1.0867517078365216,1.0872517078365216,100
2024-01-04 15:00:00,1.086896842858142,1.087396842858142,1.086396842858142,1.086896842858142,100
2024-01-04 16:00:00,1.0878297450790941,1.088329745079094,1.0873297450790942,1.0878297450790941,100
2024-01-04 17:00:00,1.088352215881255,1.088852215881255,1.0878522158812551,1.088352215881255,100
2024-01-04 18:00:00,1.0883329009908471,1.088832900990847,1.0878329009908472,1.0883329009908471,100
2024-01-04 19:00:00,1.088867605809461,1.089367605809461,1.0883676058094611,1.088867605809461,100
2024-01-04 20:00:00,1.0885957101680905,1.0890957101680905,1.0880957101680906,1.0885957101680905,100
2024-01-04 21:00:00,1.0894374112548322,1.0899374112548321,1.0889374112548322,1.0894374112548322,100
2024-01-04 22:00:00,1.0894330916062949,1.0899330916062948,1.088933091606295,1.0894330916062949,100
2024-01-04 23:00:00,1.0898997974896392,1.090399797489639,1.0893997974896392,1.0898997974896392,100
2024-01-05 00:00:00,1.0888670828933804,1.0893670828933804,1.0883670828933805,1.0888670828933804,100
2024-01-05 01:00:00,1.089144426932483,1.089644426932483,1.088644426932483,1.089144426932483,100
2024-01-05 02:00:00,1.0877938636385898,1.0882938636385897,1.0872938636385898,1.0877938636385898,100
2024-01-05 03:00:00,1.0861656004826379,1.0866656004826378,1.085665600482638,1.0861656004826379,100
2024-01-05 04:00:00,1.0859220189804688,1.0864220189804688,1.0854220189804689,1.0859220189804688,100
2024-01-05 05:00:00,1.08520207689439,1.08570207689439,1.08470207689439,1.08520207689439,100
2024-01-05 06:00:00,1.0853333191309595,1.0858333191309595,1.0848333191309596,1.0853333191309595,100
2024-01-05 07:00:00,1.0871291244321486,1.0876291244321485,1.0866291244321487,1.0871291244321486,100
2024-01-05 08:00:00,1.0864637458870188,1.0869637458870187,1.0859637458870188,1.0864637458870188,100
2024-01-05 09:00:00,1.0859645910178637,1.0864645910178636,1.0854645910178637,1.0859645910178637,100
2024-01-05 10:00:00,1.0861289141747155,1.0866289141747154,1.0856289141747155,1.0861289141747155,100
2024-01-05 11:00:00,1.0865233248078454,1.0870233248078454,1.0860233248078455,1.0865233248078454,100
2024-01-05 12:00:00,1.0863821999551206,1.0868821999551206,1.0858821999551207,1.0863821999551206,100
2024-01-05 13:00:00,1.086217455690918,1.086717455690918,1.0857174556909182,1.086217455690918,100
2024-01-05 14:00:00,1.0867794260550145,1.0872794260550145,1.0862794260550146,1.0867794260550145,100
2024-01-05 15:00:00,1.0871953521646418,1.0876953521646417,1.0866953521646419,1.0871953521646418,100
2024-01-05 16:00:00,1.0863684114989827,1.0868684114989826,1.0858684114989827,1.0863684114989827,100
2024-01-05 17:00:00,1.08630506644409,1.08680506644409,1.0858050664440901,1.08630506644409,100
2024-01-05 18:00:00,1.0863332959230192,1.0868332959230191,1.0858332959230192,1.0863332959230192,100
2024-01-05 19:00:00,1.08548970822538,1.08598970822538,1.08498970822538,1.08548970822538,100
2024-01-05 20:00:00,1.0856975795059194,1.0861975795059193,1.0851975795059194,1.0856975795059194,100
2024-01-05 21:00:00,1.0850112143241781,1.085511214324178,1.0845112143241782,1.0850112143241781,100
2024-01-05 22:00:00,1.0857888676905119,1.0862888676905118,1.085288867690512,1.0857888676905119,100
2024-01-05 23:00:00,1.0859430644205958,1.0864430644205958,1.085443064420596,1.0859430644205958,100
2024-01-06 00:00:00,1.086014509609211,1.086514509609211,1.0855145096092111,1.086014509609211,100
2024-01-06 01:00:00,1.085541686926926,1.086041686926926,1.0850416869269262,1.085541686926926,100
2024-01-06 02:00:00,1.085446799067824,1.085946799067824,1.084946799067824,1.085446799067824,100
2024-01-06 03:00:00,1.0838486020334983,1.0843486020334983,1.0833486020334984,1.0838486020334983,100
2024-01-06 04:00:00,1.08294347605708,1.08344347605708,1.08244347605708,1.08294347605708,100
2024-01-06 05:00:00,1.083233747896431,1.0837337478964308,1.082733747896431,1.083233747896431,100
2024-01-06 06:00:00,1.081530894262973,1.082030894262973,1.0810308942629732,1.081530894262973,100
2024-01-06 07:00:00,1.082208181080158,1.082708181080158,1.081708181080158,1.082208181080158,100
2024-01-06 08:00:00,1.080811303899859,1.081311303899859,1.080311303899859,1.080811303899859,100
2024-01-06 09:00:00,1.0814166947019903,1.0819166947019903,1.0809166947019904,1.0814166947019903,100
2024-01-06 10:00:00,1.080740297075687,1.081240297075687,1.080240297075687,1.080740297075687,100
2024-01-06 11:00:00,1.081363489943161,1.081863489943161,1.080863489943161,1.081363489943161,100
2024-01-06 12:00:00,1.0814682509092288,1.0819682509092288,1.0809682509092289,1.0814682509092288,100
2024-01-06 13:00:00,1.0802387829569955,1.0807387829569954,1.0797387829569955,1.0802387829569955,100
2024-01-06 14:00:00,1.0812381019566424,1.0817381019566423,1.0807381019566424,1.0812381019566424,100
2024-01-06 15:00:00,1.0823914676810604,1.0828914676810604,1.0818914676810605,1.0823914676810604,100
2024-01-06 16:00:00,1.0823388237562603,1.0828388237562603,1.0818388237562604,1.0823388237562603,100
2024-01-06 17:00:00,1.0821196907385224,1.0826196907385224,1.0816196907385225,1.0821196907385224,100
2024-01-06 18:00:00,1.0819917971657458,1.0824917971657457,1.0814917971657458,1.0819917971657458,100
2024-01-06 19:00:00,1.081211675307523,1.0817116753075229,1.080711675307523,1.081211675307523,100
2024-01-06 20:00:00,1.0820905447153284,1.0825905447153283,1.0815905447153285,1.0820905447153284,100
2024-01-06 21:00:00,1.0816562311699442,1.0821562311699442,1.0811562311699443,1.0816562311699442,100
2024-01-06 22:00:00,1.081615278839791,1.082115278839791,1.081115278839791,1.081615278839791,100
2024-01-06 23:00:00,1.0809806417172285,1.0814806417172285,1.0804806417172286,1.0809806417172285,100
2024-01-07 00:00:00,1.0804797832374524,1.0809797832374524,1.0799797832374525,1.0804797832374524,100
2024-01-07 01:00:00,1.0794576031161314,1.0799576031161313,1.0789576031161314,1.0794576031161314,100
2024-01-07 02:00:00,1.080463258567103,1.080963258567103,1.079963258567103,1.080463258567103,100
2024-01-07 03:00:00,1.080339988508538,1.080839988508538,1.0798399885085381,1.080339988508538,100
2024-01-07 04:00:00,1.0811127258035211,1.081612725803521,1.0806127258035212,1.0811127258035211,100
2024-01-07 05:00:00,1.0811233854810518,1.0816233854810517,1.0806233854810519,1.0811233854810518,100
2024-01-07 06:00:00,1.0805678626588895,1.0810678626588894,1.0800678626588895,1.0805678626588895,100
2024-01-07 07:00:00,1.0803065144508877,1.0808065144508876,1.0798065144508877,1.0803065144508877,100
2024-01-07 08:00:00,1.0798583296104853,1.0803583296104853,1.0793583296104854,1.0798583296104853,100
2024-01-07 09:00:00,1.0798646968898333,1.0803646968898333,1.0793646968898334,1.0798646968898333,100
2024-01-07 10:00:00,1.0795644834180917,1.0800644834180917,1.0790644834180918,1.0795644834180917,100
2024-01-07 11:00:00,1.0793245460453382,1.0798245460453382,1.0788245460453383,1.0793245460453382,100
2024-01-07 12:00:00,1.0782216862980296,1.0787216862980296,1.0777216862980297,1.0782216862980296,100
2024-01-07 13:00:00,1.0775762095559327,1.0780762095559326,1.0770762095559328,1.0775762095559327,100
2024-01-07 14:00:00,1.078899455594973,1.0793994555949729,1.078399455594973,1.078899455594973,100
2024-01-07 15:00:00,1.0783624690219715,1.0788624690219715,1.0778624690219716,1.0783624690219715,100
2024-01-07 16:00:00,1.077519193991873,1.0780191939918728,1.077019193991873,1.077519193991873,100
2024-01-07 17:00:00,1.0777890550579328,1.0782890550579327,1.0772890550579328,1.0777890550579328,100
2024-01-07 18:00:00,1.0789148728175781,1.079414872817578,1.0784148728175782,1.0789148728175781,100
2024-01-07 19:00:00,1.077751653375593,1.078251653375593,1.0772516533755931,1.077751653375593,100
2024-01-07 20:00:00,1.0775848358969922,1.078084835896992,1.0770848358969922,1.0775848358969922,100
2024-01-07 21:00:00,1.0770791938538442,1.0775791938538442,1.0765791938538443,1.0770791938538442,100
2024-01-07 22:00:00,1.0756703782743822,1.0761703782743821,1.0751703782743822,1.0756703782743822,100
2024-01-07 23:00:00,1.076258319641789,1.076758319641789,1.075758319641789,1.076258319641789,100
2024-01-08 00:00:00,1.0762395645069451,1.076739564506945,1.0757395645069452,1.0762395645069451,100
2024-01-08 01:00:00,1.0762967179823792,1.0767967179823792,1.0757967179823793,1.0762967179823792,100
2024-01-08 02:00:00,1.0756948688044228,1.0761948688044227,1.0751948688044228,1.0756948688044228,100
2024-01-08 03:00:00,1.0760586961348202,1.0765586961348201,1.0755586961348202,1.0760586961348202,100
2024-01-08 04:00:00,1.0756272582552304,1.0761272582552304,1.0751272582552305,1.0756272582552304,100
2024-01-08 05:00:00,1.075512935688433,1.076012935688433,1.075012935688433,1.075512935688433,100
2024-01-08 06:00:00,1.0746263270546876,1.0751263270546876,1.0741263270546877,1.0746263270546876,100
2024-01-08 07:00:00,1.0736534448465211,1.074153444846521,1.0731534448465212,1.0736534448465211,100
2024-01-08 08:00:00,1.0747218703307613,1.0752218703307612,1.0742218703307613,1.0747218703307613,100
2024-01-08 09:00:00,1.0743161865671305,1.0748161865671304,1.0738161865671305,1.0743161865671305,100
2024-01-08 10:00:00,1.074549530852215,1.075049530852215,1.074049530852215,1.074549530852215,100
2024-01-08 11:00:00,1.074522498504401,1.075022498504401,1.0740224985044011,1.074522498504401,100
2024-01-08 12:00:00,1.0741695823421915,1.0746695823421915,1.0736695823421916,1.0741695823421915,100
2024-01-08 13:00:00,1.0737632135659216,1.0742632135659216,1.0732632135659217,1.0737632135659216,100
2024-01-08 14:00:00,1.0742672796390782,1.0747672796390781,1.0737672796390783,1.0742672796390782,100
2024-01-08 15:00:00,1.074025785555451,1.0745257855554509,1.073525785555451,1.074025785555451,100
2024-01-08 16:00:00,1.073904630636914,1.074404630636914,1.073404630636914,1.073904630636914,100
2024-01-08 17:00:00,1.0739224078826695,1.0744224078826694,1.0734224078826695,1.0739224078826695,100
2024-01-08 18:00:00,1.074863614538871,1.075363614538871,1.074363614538871,1.074863614538871,100
2024-01-08 19:00:00,1.0754080233185777,1.0759080233185776,1.0749080233185777,1.0754080233185777,100
2024-01-08 20:00:00,1.07571410353276,1.07621410353276,1.07521410353276,1.07571410353276,100
2024-01-08 21:00:00,1.0752632464180774,1.0757632464180773,1.0747632464180774,1.0752632464180774,100
2024-01-08 22:00:00,1.0741576714420722,1.0746576714420721,1.0736576714420722,1.0741576714420722,100
2024-01-08 23:00:00,1.0749172953874606,1.0754172953874606,1.0744172953874607,1.0749172953874606,100
2024-01-09 00:00:00,1.0756904530948372,1.0761904530948372,1.0751904530948373,1.0756904530948372,100
2024-01-09 01:00:00,1.0755778863755385,1.0760778863755385,1.0750778863755386,1.0755778863755385,100
2024-01-09 02:00:00,1.0760113934488214,1.0765113934488213,1.0755113934488214,1.0760113934488214,100
2024-01-09 03:00:00,1.0766365478919298,1.0771365478919297,1.0761365478919298,1.0766365478919298,100
2024-01-09 04:00:00,1.0773014954540616,1.0778014954540616,1.0768014954540617,1.0773014954540616,100
2024-01-09 05:00:00,1.078038602232659,1.0785386022326588,1.077538602232659,1.078038602232659,100
2024-01-09 06:00:00,1.07767410811213,1.0781741081121299,1.07717410811213,1.07767410811213,100
2024-01-09 07:00:00,1.0788860864982617,1.0793860864982616,1.0783860864982617,1.0788860864982617,100
2024-01-09 08:00:00,1.0778888120516332,1.0783888120516332,1.0773888120516333,1.0778888120516332,100
2024-01-09 09:00:00,1.0785781905132281,1.079078190513228,1.0780781905132282,1.0785781905132281,100
2024-01-09 10:00:00,1.0789733361764526,1.0794733361764526,1.0784733361764527,1.0789733361764526,100
2024-01-09 11:00:00,1.0796722314672722,1.0801722314672721,1.0791722314672723,1.0796722314672722,100
2024-01-09 12:00:00,1.0811754381129497,1.0816754381129496,1.0806754381129497,1.0811754381129497,100
2024-01-09 13:00:00,1.0823629944916526,1.0828629944916526,1.0818629944916527,1.0823629944916526,100
2024-01-09 14:00:00,1.0814468529659012,1.081946852965901,1.0809468529659012,1.0814468529659012,100
2024-01-09 15:00:00,1.080095915701687,1.080595915701687,1.079595915701687,1.080095915701687,100
2024-01-09 16:00:00,1.08074942694893,1.08124942694893,1.08024942694893,1.08074942694893,100
2024-01-09 17:00:00,1.079937417016229,1.080437417016229,1.079437417016229,1.079937417016229,100
2024-01-09 18:00:00,1.079927492705311,1.080427492705311,1.0794274927053111,1.079927492705311,100
2024-01-09 19:00:00,1.0805992746869153,1.0810992746869152,1.0800992746869154,1.0805992746869153,100
2024-01-09 20:00:00,1.0792842368059667,1.0797842368059667,1.0787842368059668,1.0792842368059667,100
2024-01-09 21:00:00,1.0775962524425193,1.0780962524425193,1.0770962524425194,1.0775962524425193,100
2024-01-09 22:00:00,1.077803691658789,1.078303691658789,1.077303691658789,1.077803691658789,100
2024-01-09 23:00:00,1.0778392003704798,1.0783392003704797,1.0773392003704798,1.0778392003704798,100
2024-01-10 00:00:00,1.0776425579133742,1.078142557913374,1.0771425579133742,1.0776425579133742,100
2024-01-10 01:00:00,1.0776733857243903,1.0781733857243903,1.0771733857243904,1.0776733857243903,100
2024-01-10 02:00:00,1.0769849732384964,1.0774849732384963,1.0764849732384965,1.0769849732384964,100
2024-01-10 03:00:00,1.0757741777126788,1.0762741777126787,1.0752741777126789,1.0757741777126788,100
2024-01-10 04:00:00,1.0756408538319746,1.0761408538319746,1.0751408538319747,1.0756408538319746,100
2024-01-10 05:00:00,1.074863486879135,1.0753634868791349,1.074363486879135,1.074863486879135,100
2024-01-10 06:00:00,1.0735487018212062,1.0740487018212062,1.0730487018212063,1.0735487018212062,100
2024-01-10 07:00:00,1.0739532466783208,1.0744532466783208,1.0734532466783209,1.0739532466783208,100
2024-01-10 08:00:00,1.073904127775583,1.074404127775583,1.073404127775583,1.073904127775583,100
2024-01-10 09:00:00,1.0742293506048892,1.0747293506048892,1.0737293506048893,1.0742293506048892,100
2024-01-10 10:00:00,1.0734379146517485,1.0739379146517485,1.0729379146517486,1.0734379146517485,100
2024-01-10 11:00:00,1.0729114676182792,1.073411467618279,1.0724114676182792,1.0729114676182792,100
2024-01-10 12:00:00,1.072112233196503,1.072612233196503,1.071612233196503,1.072112233196503,100
2024-01-10 13:00:00,1.0714029197028565,1.0719029197028564,1.0709029197028566,1.0714029197028565,100
2024-01-10 14:00:00,1.0715592460370562,1.0720592460370562,1.0710592460370563,1.0715592460370562,100
2024-01-10 15:00:00,1.070932866343988,1.071432866343988,1.0704328663439882,1.070932866343988,100
2024-01-10 16:00:00,1.0712177193750443,1.0717177193750442,1.0707177193750443,1.0712177193750443,100
2024-01-10 17:00:00,1.071489524115379,1.071989524115379,1.070989524115379,1.071489524115379,100
2024-01-10 18:00:00,1.0731096529048831,1.073609652904883,1.0726096529048832,1.0731096529048831,100
2024-01-10 19:00:00,1.0719954216681895,1.0724954216681895,1.0714954216681896,1.0719954216681895,100
2024-01-10 20:00:00,1.0727057435704577,1.0732057435704576,1.0722057435704577,1.0727057435704577,100
2024-01-10 21:00:00,1.072634153200947,1.0731341532009468,1.072134153200947,1.072634153200947,100
2024-01-10 22:00:00,1.0726229294168421,1.073122929416842,1.0721229294168422,1.0726229294168421,100
2024-01-10 23:00:00,1.0714630383593169,1.0719630383593168,1.070963038359317,1.0714630383593169,100
2024-01-11 00:00:00,1.0710948833091372,1.071594883309137,1.0705948833091372,1.0710948833091372,100
2024-01-11 01:00:00,1.0716894411198923,1.0721894411198922,1.0711894411198923,1.0716894411198923,100
2024-01-11 02:00:00,1.0716234584222784,1.0721234584222783,1.0711234584222784,1.0716234584222784,100
2024-01-11 03:00:00,1.0716883019186074,1.0721883019186074,1.0711883019186075,1.0716883019186074,100
2024-01-11 04:00:00,1.071455728574127,1.071955728574127,1.0709557285741271,1.071455728574127,100
2024-01-11 05:00:00,1.072379384371716,1.072879384371716,1.071879384371716,1.072379384371716,100
2024-01-11 06:00:00,1.0723622063180813,1.0728622063180813,1.0718622063180814,1.0723622063180813,100
2024-01-11 07:00:00,1.0706018737800955,1.0711018737800955,1.0701018737800956,1.0706018737800955,100
2024-01-11 08:00:00,1.070048215739716,1.070548215739716,1.069548215739716,1.070048215739716,100
2024-01-11 09:00:00,1.0684731784540518,1.0689731784540517,1.0679731784540518,1.0684731784540518,100
2024-01-11 10:00:00,1.0658720277216545,1.0663720277216544,1.0653720277216545,1.0658720277216545,100
2024-01-11 11:00:00,1.0654479354418367,1.0659479354418366,1.0649479354418367,1.0654479354418367,100
2024-01-11 12:00:00,1.0665147833219188,1.0670147833219188,1.066014783321919,1.0665147833219188,100
2024-01-11 13:00:00,1.0665524792468233,1.0670524792468232,1.0660524792468233,1.0665524792468233,100
2024-01-11 14:00:00,1.0656144426808993,1.0661144426808993,1.0651144426808994,1.0656144426808993,100
2024-01-11 15:00:00,1.0648618827863374,1.0653618827863374,1.0643618827863375,1.0648618827863374,100
2024-01-11 16:00:00,1.0657663733705374,1.0662663733705373,1.0652663733705374,1.0657663733705374,100
2024-01-11 17:00:00,1.0658924746692562,1.0663924746692561,1.0653924746692562,1.0658924746692562,100
2024-01-11 18:00:00,1.0659308740625058,1.0664308740625057,1.0654308740625058,1.0659308740625058,100
2024-01-11 19:00:00,1.0658881046314355,1.0663881046314354,1.0653881046314355,1.0658881046314355,100
2024-01-11 20:00:00,1.0659188248406797,1.0664188248406796,1.0654188248406797,1.0659188248406797,100
2024-01-11 21:00:00,1.0665631493582348,1.0670631493582348,1.0660631493582349,1.0665631493582348,100
2024-01-11 22:00:00,1.0670052031961197,1.0675052031961196,1.0665052031961197,1.0670052031961197,100
2024-01-11 23:00:00,1.067177766956139,1.067677766956139,1.0666777669561391,1.067177766956139,100
2024-01-12 00:00:00,1.066343472270067,1.066843472270067,1.0658434722700671,1.066343472270067,100
2024-01-12 01:00:00,1.066752359281995,1.067252359281995,1.066252359281995,1.066752359281995,100
2024-01-12 02:00:00,1.066204961619601,1.066704961619601,1.065704961619601,1.066204961619601,100
2024-01-12 03:00:00,1.0670800381603214,1.0675800381603213,1.0665800381603214,1.0670800381603214,100
2024-01-12 04:00:00,1.066063197502942,1.066563197502942,1.065563197502942,1.066063197502942,100
2024-01-12 05:00:00,1.0659531007219216,1.0664531007219216,1.0654531007219217,1.0659531007219216,100
2024-01-12 06:00:00,1.0659472140928885,1.0664472140928885,1.0654472140928886,1.0659472140928885,100
2024-01-12 07:00:00,1.0648874976523732,1.0653874976523732,1.0643874976523733,1.0648874976523732,100
2024-01-12 08:00:00,1.0662650749674585,1.0667650749674584,1.0657650749674585,1.0662650749674585,100
2024-01-12 09:00:00,1.067433400381266,1.067933400381266,1.066933400381266,1.067433400381266,100
2024-01-12 10:00:00,1.0670625333719788,1.0675625333719787,1.0665625333719788,1.0670625333719788,100
2024-01-12 11:00:00,1.0676799103044303,1.0681799103044303,1.0671799103044304,1.0676799103044303,100
2024-01-12 12:00:00,1.0679828511601666,1.0684828511601665,1.0674828511601666,1.0679828511601666,100
2024-01-12 13:00:00,1.0658920035894903,1.0663920035894903,1.0653920035894904,1.0658920035894903,100
2024-01-12 14:00:00,1.0660923220025125,1.0665923220025124,1.0655923220025125,1.0660923220025125,100
2024-01-12 15:00:00,1.0660432467386458,1.0665432467386458,1.0655432467386459,1.0660432467386458,100
